,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri,gender
5435,2690bf3d-bbf2-42a8-b969-016ead8f4078,P19,place of birth,London,John Vanderbank,Q2053900,male
5436,9bfaf23e-e7fe-4c94-b31f-de23e011aa47,P19,place of birth,London,Charles Henry Ross,Q2959347,male
5437,ae97d46a-5acf-4a4c-9431-65a42b51586c,P19,place of birth,Montreal,Lunice,Q16199074,male
5438,8da9dee1-4a26-4b73-aab6-0a6f6df80da0,P19,place of birth,Antwerp,Maerten de Vos,Q555022,male
5439,197f3b9c-d668-4386-a77d-966eddb4a7fa,P19,place of birth,Brooklyn,Marion Davies,Q242416,female
5440,26adcc29-6489-47b4-b068-d7b187b0b35f,P19,place of birth,Darlington,Mark Milbanke,Q6768881,male
5441,a5442ea3-32ff-483f-8340-924c37163ad2,P19,place of birth,Croatia,Matija Gubec,Q715968,male
5442,ae4551f7-9911-4e8c-a644-2f4d91727f58,P19,place of birth,Fowler,Juan Felipe Herrera,Q15460625,male
5443,55a1b10b-7681-441c-a059-dd687b6cea80,P19,place of birth,London,John Birnie Philip,Q6221978,male
5444,eb892af6-7683-47fd-9fd0-8ffcc5f5f49d,P19,place of birth,Philadelphia,Scott Sorry,Q3952872,male
5445,f0e57b9d-7321-4670-aa51-619864a8715f,P19,place of birth,Lisbon,John de Brito,Q730029,male
5446,fb09cb18-6f54-43ff-829f-4fb368a54bf1,P19,place of birth,Manhattan,Dante Rivera,Q5221191,male
5447,38e32d76-54cc-4385-9c37-96124152508d,P19,place of birth,Paris,Christine Edzard,Q4476057,female
5448,d6fc152b-9529-48ee-876c-2dce4d3f8588,P19,place of birth,Paris,Yto Barrada,Q453931,female
5449,640ae751-35f6-4d24-8608-e8e49fe49362,P19,place of birth,Montevideo,Andrea Ghidone,Q4755097,female
5450,eee24460-9f4e-4ff3-8964-5c1745b598e1,P19,place of birth,Belfast,John Kindness,Q6243103,male
5451,384aa676-9baf-41f6-a347-284385cf68d7,P19,place of birth,Perth,Kerry Hill,Q6394544,male
5452,06fa290f-819d-4d54-a943-e67b3f6a3693,P19,place of birth,Exeter,Moritz de Hadeln,Q316720,male
5453,94b44811-d724-4ac8-b80c-aaed3902ee25,P19,place of birth,Detroit,Henry W. Moore,Q5729702,male
5454,4e570f9e-e6c9-4a33-8cef-dd629d239883,P19,place of birth,Chicago,William Nicholas Selig,Q452737,male
5455,d400b20c-8ad9-4700-ae41-0f4c5a66c16e,P19,place of birth,Raymond,Brett Ralph,Q4962352,male
5456,74e7a3d3-4280-4390-a0cd-6efb7d2715e1,P19,place of birth,Lyon,Eucherius of Lyon,Q671419,male
5457,c7b3eda6-1610-43ce-b142-c5c9aa06abab,P19,place of birth,Harlem,Benny Carter,Q356715,male
5458,dc974c01-c270-4e20-9e92-4e7b5cde1f4c,P19,place of birth,Ottawa,Jim Daley,Q6194512,male
5459,3baf20f1-0e17-474e-991b-91edd15588d5,P19,place of birth,Leiden,Willebrord Snellius,Q244152,male
5460,00cdd048-9d44-4255-b1b0-b3eaf92579ab,P19,place of birth,Hawaii,Micah Solusod,Q138205,male
5461,44b968ac-b243-479e-acbb-e2aa4fcc2155,P19,place of birth,Birmingham,Michael Balcon,Q1362106,male
5462,e746b32b-4f2f-48a7-b384-43344faddad2,P19,place of birth,Paris,Pierre Macquer,Q902205,male
5463,bac854cc-16c7-4075-9313-4b13b1f70891,P19,place of birth,Rome,Achille Campanile,Q320738,male
5464,0f784b60-f9e3-4bc1-ab8f-e6fa7658ac89,P19,place of birth,Dublin,Eavan Boland,Q5331464,female
5465,5def1bf1-3b56-4150-97c6-7315cc4e4c40,P19,place of birth,Portsmouth,Amos T. Akerman,Q352125,male
5466,21922013-e8dd-4858-954e-2620ee7e8ec7,P19,place of birth,Dover,Jim Leverton,Q15401788,male
5467,91a6bb3b-6560-4ab2-acc8-47bed0e5db4a,P19,place of birth,Boston,Mike Schwartz,Q6170032,male
5468,880a9a6c-b321-4732-baec-13612ba37543,P19,place of birth,Birmingham,Andy Cox,Q4760559,male
5469,8ccc71b9-6e64-4798-bf2d-cbc1652f6950,P19,place of birth,Rome,Henry Benedict Stuart,Q318219,male
5470,3a4d643e-3cb8-4d50-aca9-c1583b559f40,P19,place of birth,Wellington,Graham McRae,Q172535,male
5471,88a75d73-6ae9-445c-816a-bc71cc671804,P19,place of birth,Salzburg,Virgil Widrich,Q86259,male
5472,75ee6df5-c0cd-428a-bfba-b2fb759b8608,P19,place of birth,Edmonton,Brad Fraser,Q4953936,male
5473,59c141b5-0474-4352-9d78-1c72887b39bd,P19,place of birth,Warsaw,Jerzy Ficowski,Q540908,male
5474,13b0f709-8c5d-4b53-9553-844117241ff0,P19,place of birth,Portsmouth,Peter Bonerz,Q3376470,male
5475,5d21e80c-f9c2-4d90-b687-7a1b74a55f63,P19,place of birth,Caracas,Christina Dieckmann,Q3298760,female
5476,36611992-31b1-49b7-bc09-01363d44f9a6,P19,place of birth,Houston,Joe Jamail,Q6210521,male
5477,0a1d40c2-7fcd-404a-b691-73613c22dc26,P19,place of birth,Mumbai,Faisal Khan,Q5431069,male
5478,1f31e3a6-82d4-4bda-a838-2a6150ae8497,P19,place of birth,Montreal,Michel Longtin,Q1930818,male
5479,4e27a6c8-cfa7-4fcd-b76c-d5789ab9d5d3,P19,place of birth,Warwickshire,Thomas Overbury,Q1790396,male
5480,9f794ce1-e609-41de-a78b-fdb630e94721,P19,place of birth,Philadelphia,Herbert Callen,Q1608008,male
5481,f3b869cf-a2ce-4fb6-91a8-834a0ec11298,P19,place of birth,Cornwall,Ira Allen,Q528162,male
5482,8da76b25-55e2-4548-96f5-7b74b7f6a264,P19,place of birth,Istanbul,Hiram Abas,Q4905876,male
5483,a5f9ba7d-daf6-4585-99b2-8ec02d97fe54,P19,place of birth,Boston,Lorraine O'Grady,Q6681667,female
5484,7cd9df73-9aae-4022-a934-33186e3be2da,P19,place of birth,Philadelphia,Joseph Clay,Q6282149,male
5485,22f2ac8a-8191-40e1-b1c2-86c42a6089e5,P19,place of birth,Adelaide,Cory Bernardi,Q4354299,male
5486,82947689-15f0-4c5c-b1a8-46fe0690c4c2,P19,place of birth,Belgrade,Ivana Peters,Q1564024,female
5487,788fe066-b1ed-491c-afc0-abf68e997934,P19,place of birth,Palermo,Franco Mannino,Q3082382,male
5488,28486eab-4c33-4352-b5b6-8a0b7f287685,P19,place of birth,Salem,Elias Hasket Derby,Q1329058,male
5489,8ad2776f-4856-4cd8-8cf5-1479e8bf0d5e,P19,place of birth,Pittsburgh,Tom Atkins,Q1366623,male
5490,da3f3682-1634-4a76-84be-6dee4324422a,P19,place of birth,Riga,Aleksandrs Samoilovs,Q537300,male
5491,5ed766b3-b2eb-48e7-a4e5-8b6ec82ae5d1,P19,place of birth,Manila,Vic Sotto,Q3543507,male
5492,f69b285c-e60a-4647-bd70-298f8ec37d41,P19,place of birth,Copenhagen,Emanuel Larsen,Q2606054,male
5493,98d47c4e-36f5-4388-a865-9f3f25f36e91,P19,place of birth,Singapore,Pat Chan,Q16186181,female
5494,40404233-01d1-48bf-ad17-81b005dad3d8,P19,place of birth,Bend,Jourdan Miller,Q15214868,female
5495,ae580532-9191-430f-8185-47a976dfe0c6,P19,place of birth,Naples,Farinelli,Q223744,male
5496,a1f4afcb-b285-4117-bdfd-9fce65ec1865,P19,place of birth,Tokyo,Miyuki Sawashiro,Q49552,female
5497,a3bad5a4-b63f-4e62-a9e1-4d73a0bdf618,P19,place of birth,Sheffield,Ethel Griffies,Q276116,female
5498,8428cdea-3602-4b72-8120-63ff749f7b9c,P19,place of birth,Stockholm,Emilia Rydberg,Q234106,female
5499,6c1c6818-7e35-4c34-871a-c153f6bc48aa,P19,place of birth,Montreal,Phyllis Lambert,Q3381859,female
5500,1eede648-727b-46b9-b8c9-3ed4e5a84889,P19,place of birth,Scarborough,Joel Ross,Q6213908,male
5501,bb48ed59-dab9-46bb-88a7-a089648bf8eb,P19,place of birth,Honolulu,"Charles Montague Cooke, Jr.",Q548569,male
5502,6bf4d2f1-5264-418f-a77e-3d9343bfddc8,P19,place of birth,Munich,Johannes R. Becher,Q58057,male
5503,cca15f62-0709-4c6e-854d-52438e37c6ac,P19,place of birth,London,Llewellyn Vaughan-Lee,Q325694,male
5504,c2d7420d-d325-4e46-afe6-1120283c078e,P19,place of birth,Manhattan,Maggie Greenwald,Q6730240,female
5505,6d9e0788-6067-4bd8-beb1-90f06e11c792,P19,place of birth,Chichester,William Hayley,Q74936,male
5506,e975ec75-5765-4222-8a4e-aa7a11035447,P19,place of birth,Florence,Norina Matchabelli,Q274075,female
5507,a339c2fe-9109-4583-a30b-46fa439abe9e,P19,place of birth,Hyderabad,Eijaz Khan,Q5349205,male
5508,bc1948b7-fc57-4deb-8789-255219a7a834,P19,place of birth,Cleveland,Bill Fontana,Q2903211,male
5509,0995aceb-2a6f-4343-9da9-fe0aad62184e,P19,place of birth,Spokane,Ted Robert Gurr,Q7693664,male
5510,3e166c76-7821-448d-bf06-8303e41335c6,P19,place of birth,Milan,Andrea Alciato,Q464471,male
5511,2948e8c9-047e-4e67-9a09-50c550502c3d,P19,place of birth,Toronto,The Weeknd,Q2121062,male
5512,97d8d584-6cff-4fb4-ab41-6596fd7f95b2,P19,place of birth,Sacramento,Kevin Seconds,Q6397461,male
5513,bf05ea80-8908-419f-858f-20909e271d69,P19,place of birth,Bologna,Bartolomeo Coriolano,Q4865508,male
5514,ba358376-e1f8-43b9-9bba-47f10c888795,P19,place of birth,Montevideo,Ariel Behar,Q8204273,male
5515,514c4fb3-bb3d-4b68-89c5-2d7ec5810cf2,P19,place of birth,Cardiff,Ken Follett,Q210669,male
5516,48506924-1734-4e3d-8bb0-6a01ec9a5c06,P19,place of birth,Madrid,Benito Perojo,Q638713,male
5517,4598f270-4295-4799-9f08-5ea62982fb26,P19,place of birth,Tokyo,Hiroki Moriya,Q2418165,male
5518,b179eb1f-95d4-4527-9c67-050ecbe697a2,P19,place of birth,Minneapolis,Theodore Wilbur Anderson,Q1527954,male
5519,99356ee8-cb27-4fa2-9b51-7a77cebec882,P19,place of birth,Tampa,Denny Hamlin,Q721634,male
5520,76f11e56-2414-496d-869e-a74e11e904de,P19,place of birth,Southampton,DJ Format,Q3011360,male
5521,03cc003a-9a0a-40d0-b485-f2e6339c3762,P19,place of birth,Calgary,Biff Wellington,Q4904746,male
5522,483c25c6-0c04-48ee-a240-27c0350e8648,P19,place of birth,Windsor,Alexander Zonjic,Q4720457,male
5523,09a388ee-ec31-4c33-a43c-c77cd2e3b70c,P19,place of birth,Nice,Arman,Q367973,male
5524,4ca643a4-7cb1-4ce4-a3d5-035e32a295ba,P19,place of birth,Baltimore,Betsey Cushing Roosevelt Whitney,Q4898231,female
5525,1a48dea3-b184-4098-acd8-262519411ac5,P19,place of birth,Brisbane,Hugh McMeniman,Q3142292,male
5526,7523b3a5-472b-4a28-82da-f6a8c7cca922,P19,place of birth,Paris,Claude-Thomas Dupuy,Q2976846,male
5527,85065302-9332-4776-984f-6a04c481d409,P19,place of birth,Prague,August von Pelzeln,Q78759,male
5528,6ce30f3c-ba0e-4f77-9cb5-ef01ad219fae,P19,place of birth,Brooklyn,Larry King,Q213430,male
5529,cb4a42c7-1dec-46d7-84bd-3b58ea2b36b3,P19,place of birth,Santiago,Ignacio Carrera Pinto,Q4810975,male
5530,6eac9ab0-b55f-4de5-aabe-a9ee3b702c8b,P19,place of birth,Genoa,John of Genoa,Q2312678,male
5531,8e2f9fe4-3eb8-4c50-bd7d-cf85e32d574f,P19,place of birth,Seville,Justa and Rufina,Q2366673,NaN
5532,5fff55af-2e01-4dee-981a-8594401bdd05,P19,place of birth,Berlin,Michael Ballhaus,Q62547,male
5533,c8a9c746-8c59-4d98-91cc-6f77d01e005b,P19,place of birth,Yorkshire,"Thomas Robinson, 1st Baron Grantham",Q337754,male
5534,b29f67b9-633d-4e6a-a99e-c62793fa8623,P19,place of birth,Bonn,Dietrich Brandis,Q71069,male
5535,63f9c045-6873-4afe-ace8-f49da8be9406,P19,place of birth,Canada,Ross Douglas,Q7369292,male
5536,92f69239-765f-4cee-808d-7bcec6770e72,P19,place of birth,London,Peter Mark Roget,Q2076898,male
5537,2c780c0e-a9d1-4a45-a023-54ff17b4749e,P19,place of birth,Lawrence,Robbie Merrill,Q961590,male
5538,858104b4-38d0-4ab2-ac40-8f2d734bb394,P19,place of birth,Edinburgh,Malcolm Martineau,Q6742481,male
5539,56961ac1-33d9-42d9-a718-e9c5a0522a63,P19,place of birth,Chicago,Phil Upchurch,Q1622410,male
5540,7b6ef166-35d1-41ec-bb52-af71a0f33090,P19,place of birth,Israel,Eli Maor,Q971727,male
5541,3d429e8d-e50a-465a-acf3-cfccd306e503,P19,place of birth,Moscow,Natalia Shakhovskaya,Q4521319,female
5542,afdaf8d0-4afa-4077-9b1c-a873cf0bb6f5,P19,place of birth,Montreal,Jason French,Q6162526,male
5543,52644a9f-61a6-411a-b7ff-2a37727169ad,P19,place of birth,Hollywood,Tomy Drissi,Q7820419,male
5544,504b7c7a-a502-41b5-bd0f-f5a1233fa47b,P19,place of birth,Baghdad,Samir Naqqash,Q2920381,male
5545,c8736a86-d99f-4e83-8303-92ea6670d064,P19,place of birth,Blackpool,Curtis Jobling,Q5195791,male
5546,7c1b6af1-2b40-4464-a35c-6cd14be33327,P19,place of birth,Boston,Burt Green Wilder,Q5000696,male
5547,f7d22d38-8b73-4c7b-ba6e-f73943c3f66d,P19,place of birth,Detroit,Eddie Locke,Q485286,male
5548,6aa3e45c-c4ee-4e6c-bd4d-240a6bb2b8e4,P19,place of birth,Seattle,William Goldsmith,Q447720,male
5549,55ec2468-6902-4447-99a1-cb9c510bd096,P19,place of birth,Moscow,Sergey Lazarev,Q381884,male
5550,124c6da3-6cbb-44bf-b8e1-1cb128ffa278,P19,place of birth,Morocco,Abd el-Ouahed ben Messaoud,Q2820912,male
5551,aa58ad85-9f55-4094-9371-3a4d18d0b4b5,P19,place of birth,Sheffield,Graham Fellows,Q3113246,male
5552,b63b3fde-7d42-40dc-89c1-cc8e03d097cf,P19,place of birth,Budapest,Yona Friedman,Q542741,male
5553,0c805e40-fffc-42b0-a801-5ba64459c2af,P19,place of birth,Normandy,Adela of Normandy,Q237886,female
5554,f8abc27e-cfd0-40c4-83b2-d48b30227dae,P19,place of birth,Beijing,Zhou Long,Q2382001,male
5555,605db85f-17b8-4eff-9710-99f24f74ab5d,P19,place of birth,Detroit,Jackie Wilson,Q181483,male
5556,ade45a07-7d96-4ef1-a976-b3de9e2fe745,P19,place of birth,Genoa,Giuseppe Siri,Q473539,male
5557,0b4cc631-421e-4828-9ba1-b235af35dd74,P19,place of birth,Beijing,Ge You,Q2658847,male
5558,c3dcda67-a909-4b81-956f-968a13220eec,P19,place of birth,Vancouver,Kazuo Nakamura,Q6381655,male
5559,3ac4c382-486f-4865-b130-81122eb1feda,P19,place of birth,Amsterdam,Rudolf Loman,Q713226,male
5560,4575fd18-5f04-4fe6-b93a-b1389dfe3998,P19,place of birth,Toronto,Jane Siberry,Q275535,female
5561,cb5f61c6-194c-4223-878b-78e3ce062972,P19,place of birth,Ottawa,Paul Desjardins,Q16106238,male
5562,2b54f820-7397-422f-b205-c8e449e97989,P19,place of birth,Edinburgh,Wattie Buchan,Q2569072,male
5563,ec362a8e-95d1-4712-8baa-8d8b7d573119,P19,place of birth,Scotland,Charlotte Gordon Cumming,Q5085960,female
5564,a17a1d3c-f2ba-4009-8f00-ed6c5816640a,P19,place of birth,Antwerp,Henry Van de Velde,Q154083,male
5565,8cdcfda1-2e64-4f9b-83b4-9d353d108e66,P19,place of birth,Winnipeg,Doreen Kimura,Q5297668,female
5566,7b40b989-619b-4ce1-bb54-5694da510434,P19,place of birth,Exeter,Walter Branscombe,Q7964365,male
5567,e80c2376-3d5e-4fda-811c-ba005bed653f,P19,place of birth,Chennai,Divyadarshini,Q5284713,female
5568,48a2e45c-aae4-46f7-b1e7-da8fd2e6e63b,P19,place of birth,Lyon,Nicolas Bergasse,Q3090417,male
5569,1b2e1893-a626-4409-b953-dca08ca5fdab,P19,place of birth,Carthage,Julia of Corsica,Q237982,female
5570,83a0988d-4e85-47bb-8bb8-759ca5738ddf,P19,place of birth,Paris,Philippe de Broca,Q365141,male
5571,c9c11d1c-ecea-4137-9241-b8622add6561,P19,place of birth,Milan,Carlo Porta,Q1248697,male
5572,d1f84865-3490-44c9-8b61-3819086ac293,P19,place of birth,Bucharest,Florea Dumitrache,Q1429343,male
5573,83461e1e-07e4-49b8-83b1-8f93356282a8,P19,place of birth,Nigeria,Derick Ogbu,Q387651,male
5574,d5f9d5c2-fa34-4d1a-91b4-65e9901c3796,P19,place of birth,Constantinople,Alexios II Komnenos,Q41849,male
5575,45646df6-173e-46a8-bab5-d4159af76499,P19,place of birth,Lyon,Roger Chartier,Q2466876,male
5576,63923940-226e-4c32-abf9-8d25139883aa,P19,place of birth,Kingston,Josh Eppard,Q18595,male
5577,a0f89a9e-df6c-43ff-a268-c9938af304c7,P19,place of birth,Naples,Pasquale Squitieri,Q346976,male
5578,37451c5e-5e0d-4c69-90ea-c0253159b56c,P19,place of birth,Sydney,Emma Pask,Q5372923,female
5579,e3e2bf67-3e94-4bf4-968d-332d8e9d587b,P19,place of birth,Miami,Davin Bush,Q5241771,male
5580,b57c1fc2-a03c-46a4-be87-adf276cc6713,P19,place of birth,Baltimore,John Thomas Scharf,Q6260621,male
5581,acf0cafd-091c-4a5c-bf08-b46b480bc413,P19,place of birth,Venice,Otto Orseolo,Q935635,male
5582,9cb71191-0805-4320-91f4-9e4655051bcd,P19,place of birth,Warsaw,Simon Pullman,Q214260,male
5583,19a2ecc5-40f5-465c-abba-d790062b7c30,P19,place of birth,London,"Abigail Masham, Baroness Masham",Q1387965,female
5584,0b084463-eb75-498b-a568-e64261edbc5b,P19,place of birth,Denmark,Agner Krarup Erlang,Q394423,male
5585,694b2a96-0f60-485e-902b-039c07c8fefc,P19,place of birth,Moscow,Olia Lialina,Q2019803,female
5586,bc5ef2cc-1ea8-40be-8ef2-2eb48db08fe6,P19,place of birth,Calais,Romain Barras,Q739716,male
5587,0ff23476-95a0-4920-855c-e84e0baeec44,P19,place of birth,Budapest,Thomas Molnar,Q730061,male
5588,d0f8df2e-71b3-46aa-b496-b3a8985cb5a8,P19,place of birth,Valencia,Nacho Duato,Q931574,male
5589,0c83324a-0d99-4e61-956d-ae5bf7ad8806,P19,place of birth,Manchester,Arthur Harden,Q189803,male
5590,60c62e35-2c9f-45bf-a10c-921117ad1cae,P19,place of birth,Montreal,Wilfrid Pelletier,Q1282645,male
5591,c4969ca1-2a91-4dad-958f-c97fefa876c6,P19,place of birth,Tokyo,Hajime Mizoguchi,Q1373848,male
5592,ae729b01-989d-4c61-a447-19c6413d6f75,P19,place of birth,Montevideo,Fernando Morena,Q543368,male
5593,ddacde08-42ef-408d-87bc-1319b482836d,P19,place of birth,Warsaw,Karl Ferdinand von Graefe,Q214586,male
5594,e87f7ae1-8e41-476d-aca1-6dfc88c8eaad,P19,place of birth,Lafayette,George Souders,Q2692343,male
5595,6347070d-048f-47cc-8b85-4bd1f986e5ef,P19,place of birth,Rome,Martina Miceli,Q3850189,female
5596,ca010d3e-ee17-438e-b5bb-e325db22bef9,P19,place of birth,Bonn,Heide Simonis,Q65515,female
5597,7b430b86-100d-42c8-92c1-1f08d5b7efd7,P19,place of birth,Edinburgh,Stef Penney,Q15460202,female
5598,f3a85e29-1615-49f4-84bc-788bfea4398d,P19,place of birth,Moscow,Alexander Ivanovich Herzen,Q201221,male
5599,f654c709-517b-486f-9dae-8d215d75bb2d,P19,place of birth,Minneapolis,Dez Dickerson,Q5268565,male
5600,d7d13a51-cfee-4d16-8125-10125736acc3,P19,place of birth,Mainz,Denise Klecker,Q96719,female
5601,1b77201f-3307-4915-adaf-dc689adf6879,P19,place of birth,Bristol,Mark Johnston-Allen,Q4160461,male
5602,2af4986b-62c8-4ad8-bd76-4efd49a7d34d,P19,place of birth,Honolulu,Mufi Hannemann,Q1453320,male
5603,2257b4a9-7f2c-4fbd-a2dd-e16a80ade531,P19,place of birth,Brighton,Eric Gill,Q551426,male
5604,b6a0ff2a-1da3-4514-ae79-940b1069a463,P19,place of birth,Paris,Henri Estienne,Q664748,male
5605,b7ca20b1-3492-4e3c-b907-b8f9dc0b20bd,P19,place of birth,Denmark,Eric VI of Denmark,Q359601,male
5606,99095999-2427-4c24-ac4b-95c8c9d1b0e1,P19,place of birth,Munich,"Albert I, Duke of Bavaria",Q77253,male
5607,ada48796-1cfd-414b-a842-f0b1d7cadc77,P19,place of birth,Tallinn,Priit Tomson,Q429560,male
5608,c41131f8-9d34-4a23-9c03-ed91ee064bb1,P19,place of birth,Devon,DJ Die,Q5205295,male
5609,29ad71c7-f290-4b97-a75b-6c6bbe31c5e1,P19,place of birth,Sofia,Georgi Asparuhov,Q458743,male
5610,dc62c818-b09b-46b1-9275-00d232b372a0,P19,place of birth,Shanghai,Anchee Min,Q259096,female
5611,ff981c36-5a8c-43ac-896d-553d4bbd50fe,P19,place of birth,Seoul,Kang Ji-hwan,Q489748,male
5612,363206ee-7f76-4c67-b3fb-a73d3e195190,P19,place of birth,Edinburgh,Iain Stirling,Q5980627,male
5613,645a4df1-b24c-48c8-b594-2902b04c00ec,P19,place of birth,Camden,Jus Allah,Q3190228,male
5614,d7b3ea6a-61d2-4af8-a7c7-8e55e510f1b8,P19,place of birth,Baltimore,Sheila Dixon,Q3481746,female
5615,8a25c9e9-001c-4e9f-8696-2473137b4602,P19,place of birth,Stockholm,Erik Lindahl,Q742722,male
5616,826f90a4-b840-464b-a411-1fa41b30efe7,P19,place of birth,Paris,Marquis de Sade,Q123867,male
5617,c25dc7fe-01d5-403e-bad6-e51205baede2,P19,place of birth,Verona,Mastino II della Scala,Q773450,male
5618,b69a021f-9a0f-468a-8489-2d08c821ab4d,P19,place of birth,Kazan,Fyodor Ivanovich Shalyapin,Q189164,male
5619,818a773c-33e9-4540-95ba-9c6625a2a270,P19,place of birth,Naples,Nino Taranto,Q751973,male
5620,80756568-e07b-4ae2-9bd6-d7d00c614a81,P19,place of birth,Beijing,Zhang Ziyi,Q180852,female
5621,a3ebdbfb-353f-48f5-afe4-50dd56e3fd89,P19,place of birth,Melbourne,Helen Dallimore,Q5702116,female
5622,6b35f8b3-7763-4110-b2d1-c18e107a4dd4,P19,place of birth,Augsburg,Johann Moritz Rugendas,Q652305,male
5623,d4e6c477-0001-4655-a1f6-a7b90fb5a20d,P19,place of birth,Vernon,Roy Orbison,Q188426,male
5624,cb6d4a82-169a-4924-af3a-ad35035a6a0e,P19,place of birth,Basel,Johannes Oporinus,Q115941,male
5625,28d9c18f-0c8b-47c7-bbb7-66854baf34b2,P19,place of birth,Stockholm,Carl Gyllenborg,Q647392,male
5626,84f4b017-4b23-4afb-b444-32dd6fac8978,P19,place of birth,France,Sylvain Chauveau,Q1574893,male
5627,febc7f8c-2544-4f1b-b8b5-b5759fe2f851,P19,place of birth,Bucharest,Andrew Ilie,Q505283,male
5628,01defdc4-be8a-4e31-8dad-a514c4a81d6b,P19,place of birth,Sydney,Kimberley Cooper,Q6409822,female
5629,d239983d-ec28-4ce6-8795-6d77a16bed66,P19,place of birth,Constantinople,Thomas Palaiologos,Q472427,male
5630,0756fc7f-1a0d-48f1-8f7a-6f5b955e4a11,P19,place of birth,Vienna,Nikolaus Poda von Neuhaus,Q78675,male
5631,1890a69a-ee2a-4636-aa72-7e353091b20a,P19,place of birth,Florence,Francesco Balducci Pegolotti,Q949426,male
5632,19d87aa2-d335-43e5-8a5e-113a9f3f5346,P19,place of birth,Philadelphia,Joe Venuti,Q1344139,male
5633,749396b1-83a4-46b0-9b7e-66fa0fe83833,P19,place of birth,Bree,Wendy Jans,Q512090,female
5634,fc8ee925-1949-4cc5-ae0b-e1f60cbec569,P19,place of birth,Colombo,Malinda Warnapura,Q3532499,male
5635,9b98e8f2-53e6-4ae2-810c-f9717b5073ec,P19,place of birth,Paris,Nicolas Gigault,Q1361183,male
5636,aafb8c16-3a5f-4acf-9263-621819ad4cde,P19,place of birth,Chicago,Gerald Graff,Q495555,male
5637,741da3e7-c25f-4d26-bd33-c34912442224,P19,place of birth,Paris,Robert Demachy,Q956823,male
5638,14541e7a-3420-4405-81b6-c111d6276131,P19,place of birth,Toronto,Melanie Durrant,Q6811273,female
5639,e3561f40-d82d-4d0a-8c11-82e5b23f7efc,P19,place of birth,Bradford,Brendan Croker,Q1923558,male
5640,433bf38a-7697-4291-b215-b38f499d6518,P19,place of birth,Parsons,T. Claude Ryan,Q3541762,male
5641,d22610fe-5b28-4d08-99de-53d7f96d6933,P19,place of birth,Tokyo,Junichi Suwabe,Q1331947,male
5642,8cfa9283-ebff-4955-ad58-a957c3541e22,P19,place of birth,Tokyo,Riona Hazuki,Q44271,female
5643,a147e757-45cb-43f5-b049-056790349ae1,P19,place of birth,Philadelphia,Rocky Balboa,Q2289535,male
5644,d80f8843-ef24-4601-a99e-7cae35797069,P19,place of birth,Porto,Almeida Garrett,Q316806,male
5645,66371d7d-9ed4-48b9-ada7-279f23d941dc,P19,place of birth,Montreal,Ernest Cormier,Q3056906,male
5646,f1c384b5-b39a-44e9-8a80-62b034aa7b52,P19,place of birth,Glasgow,Simon Louvish,Q607123,male
5647,2831a29e-acf3-497e-b737-84423c89b471,P19,place of birth,Scotland,Alexander Cochrane,Q714600,male
5648,861301c5-c0bd-445f-8d5c-8c980d7cfa7d,P19,place of birth,Melbourne,Chris Cheney,Q1077095,male
5649,c165c15a-4c94-4077-82a8-b030859fdc9f,P19,place of birth,Paris,Joseph Babinski,Q313062,male
5650,acff2f56-7869-443a-8e0f-d902cfc99bdc,P19,place of birth,London,Bernard Cornwell,Q446605,male
5651,2e514ba3-79d6-469e-b348-d77ccbb4e23b,P19,place of birth,Rome,Francesco Castellacci,Q1440980,male
5652,8662a036-c449-4a54-b310-fb3b674f4563,P19,place of birth,Tehran,Mehdi Hosseini,Q452959,male
5653,f7182080-97d9-4283-bdcf-b879576bc2d1,P19,place of birth,Philadelphia,James Forten,Q2157605,male
5654,e526ee80-dd42-4974-b064-1746f65daf74,P19,place of birth,Nottingham,Kim Vithana,Q6409532,female
5655,2a93517a-58ed-4f19-8fcc-90b49c5afe78,P19,place of birth,Dublin,Nicky Ryan,Q901385,male
5656,1a54f1c7-bda6-48da-a668-a003589bbd6d,P19,place of birth,Baku,Lala Shevket,Q2032185,female
5657,89a2ac32-970a-45b7-9c09-1707cc70eabb,P19,place of birth,Camden,Melik Brown,Q6812384,male
5658,f186b017-51b6-4812-a847-a0ace39f2c86,P19,place of birth,Lisbon,John V of Portugal,Q299650,male
5659,2ba9239c-99bc-4dd5-8a01-bfa7b742c3b5,P19,place of birth,London,Edward Matthew Ward,Q386392,male
